sample,broadband albedo,wavelength,albedo,Fraction of incident irradiance within band,cell concentration,class
BB_070221_1,0.44421,3.985,0.008464,0.000075,1393862.87,snicar
BB_070221_1,0.44421,3.995,0.008355,0.000075,1393862.87,snicar
BB_070221_1,0.44421,4.005,0.008303,0.000074,1393862.87,snicar
BB_070221_1,0.44421,4.015,0.008252,0.000074,1393862.87,snicar
BB_070221_1,0.44421,4.025,0.008202,0.000073,1393862.87,snicar
BB_070221_1,0.44421,4.035,0.008153,0.000072,1393862.87,snicar
BB_070221_1,0.44421,4.045,0.008105,0.000072,1393862.87,snicar
BB_070221_1,0.44421,4.055,0.00806,0.000071,1393862.87,snicar
BB_070221_1,0.44421,4.065,0.008015,0.00007,1393862.87,snicar
BB_070221_1,0.44421,4.075,0.007972,0.00007,1393862.87,snicar
BB_070221_1,0.44421,4.085,0.007929,0.000069,1393862.87,snicar
BB_070221_1,0.44421,4.095,0.007888,0.000068,1393862.87,snicar
BB_070221_1,0.44421,4.105,0.007844,0.000068,1393862.87,snicar
BB_070221_1,0.44421,4.115,0.007795,0.000067,1393862.87,snicar
BB_070221_1,0.44421,4.125,0.007748,0.000066,1393862.87,snicar
BB_070221_1,0.44421,4.135,0.007701,0.000066,1393862.87,snicar
BB_070221_1,0.44421,4.145,0.007655,0.000065,1393862.87,snicar
BB_070221_1,0.44421,4.155,0.007608,0.000065,1393862.87,snicar
BB_070221_1,0.44421,4.165,0.007561,0.000061,1393862.87,snicar
BB_070221_1,0.44421,4.175,0.007514,0.000055,1393862.87,snicar
BB_070221_1,0.44421,4.185,0.007469,0.000023,1393862.87,snicar
BB_070221_1,0.44421,4.195,0.007424,0,1393862.87,snicar
BB_070221_1,0.44421,4.205,0.007379,0,1393862.87,snicar
BB_070221_1,0.44421,4.215,0.007334,0,1393862.87,snicar
BB_070221_1,0.44421,4.225,0.007289,0,1393862.87,snicar
BB_070221_1,0.44421,4.235,0.007246,0,1393862.87,snicar
BB_070221_1,0.44421,4.245,0.007203,0,1393862.87,snicar
BB_070221_1,0.44421,4.255,0.007155,0,1393862.87,snicar
BB_070221_1,0.44421,4.265,0.007108,0,1393862.87,snicar
BB_070221_1,0.44421,4.275,0.007061,0,1393862.87,snicar
BB_070221_1,0.44421,4.285,0.007016,0,1393862.87,snicar
BB_070221_1,0.44421,4.295,0.006972,0,1393862.87,snicar
BB_070221_1,0.44421,4.305,0.006929,0,1393862.87,snicar
BB_070221_1,0.44421,4.315,0.006887,0,1393862.87,snicar
BB_070221_1,0.44421,4.325,0.006846,0,1393862.87,snicar
BB_070221_1,0.44421,4.335,0.006806,0,1393862.87,snicar
BB_070221_1,0.44421,4.345,0.006767,0,1393862.87,snicar
BB_070221_1,0.44421,4.355,0.006724,0,1393862.87,snicar
BB_070221_1,0.44421,4.365,0.006681,0,1393862.87,snicar
BB_070221_1,0.44421,4.375,0.00664,0,1393862.87,snicar
BB_070221_1,0.44421,4.385,0.006599,0,1393862.87,snicar
BB_070221_1,0.44421,4.395,0.00656,0,1393862.87,snicar
BB_070221_1,0.44421,4.405,0.006519,0,1393862.87,snicar
BB_070221_1,0.44421,4.415,0.006478,0,1393862.87,snicar
BB_070221_1,0.44421,4.425,0.006439,0,1393862.87,snicar
BB_070221_1,0.44421,4.435,0.0064,0,1393862.87,snicar
BB_070221_1,0.44421,4.445,0.006362,0.000001,1393862.87,snicar
BB_070221_1,0.44421,4.455,0.00633,0.000002,1393862.87,snicar
BB_070221_1,0.44421,4.465,0.006299,0.000005,1393862.87,snicar
BB_070221_1,0.44421,4.475,0.006269,0.000008,1393862.87,snicar
BB_070221_1,0.44421,4.485,0.00624,0.000017,1393862.87,snicar
BB_070221_1,0.44421,4.495,0.006211,0.000024,1393862.87,snicar
BB_070221_1,0.44421,4.505,0.006177,0.000028,1393862.87,snicar
BB_070221_1,0.44421,4.515,0.006143,0.000031,1393862.87,snicar
BB_070221_1,0.44421,4.525,0.006109,0.000032,1393862.87,snicar
BB_070221_1,0.44421,4.535,0.006076,0.000032,1393862.87,snicar
BB_070221_1,0.44421,4.545,0.006043,0.000035,1393862.87,snicar
BB_070221_1,0.44421,4.555,0.006014,0.000039,1393862.87,snicar
BB_070221_1,0.44421,4.565,0.005987,0.000036,1393862.87,snicar
BB_070221_1,0.44421,4.575,0.005961,0.000031,1393862.87,snicar
BB_070221_1,0.44421,4.585,0.005935,0.000032,1393862.87,snicar
BB_070221_1,0.44421,4.595,0.005909,0.000036,1393862.87,snicar
BB_070221_1,0.44421,4.605,0.005885,0.000035,1393862.87,snicar
BB_070221_1,0.44421,4.615,0.005865,0.000028,1393862.87,snicar
BB_070221_1,0.44421,4.625,0.005846,0.000028,1393862.87,snicar
BB_070221_1,0.44421,4.635,0.005827,0.00003,1393862.87,snicar
BB_070221_1,0.44421,4.645,0.005809,0.00003,1393862.87,snicar
BB_070221_1,0.44421,4.655,0.00581,0.000026,1393862.87,snicar
BB_070221_1,0.44421,4.665,0.005812,0.000026,1393862.87,snicar
BB_070221_1,0.44421,4.675,0.005815,0.00002,1393862.87,snicar
BB_070221_1,0.44421,4.685,0.005818,0.000017,1393862.87,snicar
BB_070221_1,0.44421,4.695,0.005821,0.000021,1393862.87,snicar
BB_070221_1,0.44421,4.705,0.005831,0.000024,1393862.87,snicar
BB_070221_1,0.44421,4.715,0.005846,0.000022,1393862.87,snicar
BB_070221_1,0.44421,4.725,0.005859,0.000017,1393862.87,snicar
BB_070221_1,0.44421,4.735,0.005872,0.000018,1393862.87,snicar
BB_070221_1,0.44421,4.745,0.005886,0.000024,1393862.87,snicar
BB_070221_1,0.44421,4.755,0.005901,0.000024,1393862.87,snicar
BB_070221_1,0.44421,4.765,0.005928,0.000013,1393862.87,snicar
BB_070221_1,0.44421,4.775,0.005955,0.00001,1393862.87,snicar
BB_070221_1,0.44421,4.785,0.005983,0.000014,1393862.87,snicar
BB_070221_1,0.44421,4.795,0.006011,0.000017,1393862.87,snicar
BB_070221_1,0.44421,4.805,0.006038,0.000015,1393862.87,snicar
BB_070221_1,0.44421,4.815,0.006064,0.000008,1393862.87,snicar
BB_070221_1,0.44421,4.825,0.006092,0.000008,1393862.87,snicar
BB_070221_1,0.44421,4.835,0.00612,0.000004,1393862.87,snicar
BB_070221_1,0.44421,4.845,0.006149,0.000004,1393862.87,snicar
BB_070221_1,0.44421,4.855,0.006181,0.000013,1393862.87,snicar
BB_070221_1,0.44421,4.865,0.006221,0.000019,1393862.87,snicar
BB_070221_1,0.44421,4.875,0.006261,0.000017,1393862.87,snicar
BB_070221_1,0.44421,4.885,0.006303,0.000006,1393862.87,snicar
BB_070221_1,0.44421,4.895,0.006347,0.000006,1393862.87,snicar
BB_070221_1,0.44421,4.905,0.006384,0.000016,1393862.87,snicar
BB_070221_1,0.44421,4.915,0.006414,0.000019,1393862.87,snicar
BB_070221_1,0.44421,4.925,0.006444,0.000016,1393862.87,snicar
BB_070221_1,0.44421,4.935,0.006475,0.000012,1393862.87,snicar
BB_070221_1,0.44421,4.945,0.006506,0.000012,1393862.87,snicar
BB_070221_1,0.44421,4.955,0.006538,0.000003,1393862.87,snicar
BB_070221_1,0.44421,4.965,0.006579,0.000002,1393862.87,snicar
BB_070221_1,0.44421,4.975,0.006621,0.000007,1393862.87,snicar
BB_070221_1,0.44421,4.985,0.006664,0.000013,1393862.87,snicar
BB_070221_1,0.44421,4.995,0.006708,0.000013,1393862.87,snicar
BB_070221_2,0.534716,0.205,0.498961,0,447823.226,snicar
BB_070221_2,0.534716,0.215,0.493262,0,447823.226,snicar
BB_070221_2,0.534716,0.225,0.488007,0,447823.226,snicar
BB_070221_2,0.534716,0.235,0.483142,0,447823.226,snicar
BB_070221_2,0.534716,0.245,0.478638,0,447823.226,snicar
BB_070221_2,0.534716,0.255,0.474478,0,447823.226,snicar
BB_070221_2,0.534716,0.265,0.470634,0,447823.226,snicar
BB_070221_2,0.534716,0.275,0.467037,0,447823.226,snicar
BB_070221_2,0.534716,0.285,0.463702,0,447823.226,snicar
BB_070221_2,0.534716,0.295,0.460596,0.000009,447823.226,snicar
BB_070221_2,0.534716,0.305,0.457696,0.000647,447823.226,snicar
BB_070221_2,0.534716,0.315,0.454988,0.003401,447823.226,snicar
BB_070221_2,0.534716,0.325,0.452448,0.00712,447823.226,snicar
BB_070221_2,0.534716,0.335,0.450083,0.009174,447823.226,snicar
BB_070221_2,0.534716,0.345,0.447855,0.008682,447823.226,snicar
BB_070221_2,0.534716,0.355,0.440081,0.009881,447823.226,snicar
BB_070221_2,0.534716,0.365,0.430332,0.010415,447823.226,snicar
BB_070221_2,0.534716,0.375,0.42498,0.0102,447823.226,snicar
BB_070221_2,0.534716,0.385,0.422284,0.010143,447823.226,snicar
BB_070221_2,0.534716,0.395,0.420451,0.012588,447823.226,snicar
BB_070221_2,0.534716,0.405,0.418869,0.015893,447823.226,snicar
BB_070221_2,0.534716,0.415,0.41752,0.016084,447823.226,snicar
BB_070221_2,0.534716,0.425,0.416959,0.015245,447823.226,snicar
BB_070221_2,0.534716,0.435,0.416572,0.01506,447823.226,snicar
BB_070221_2,0.534716,0.445,0.416332,0.017869,447823.226,snicar
BB_070221_2,0.534716,0.455,0.416268,0.019012,447823.226,snicar
BB_070221_2,0.534716,0.465,0.416029,0.018616,447823.226,snicar
BB_070221_2,0.534716,0.475,0.415879,0.018876,447823.226,snicar
BB_070221_2,0.534716,0.485,0.415756,0.018035,447823.226,snicar
BB_070221_2,0.534716,0.495,0.415612,0.017927,447823.226,snicar
BB_070221_2,0.534716,0.505,0.415422,0.017297,447823.226,snicar
BB_070221_2,0.534716,0.515,0.41523,0.016511,447823.226,snicar
BB_070221_2,0.534716,0.525,0.415074,0.01657,447823.226,snicar
BB_070221_2,0.534716,0.535,0.415739,0.016411,447823.226,snicar
BB_070221_2,0.534716,0.545,0.420103,0.016239,447823.226,snicar
BB_070221_2,0.534716,0.555,0.434134,0.016035,447823.226,snicar
BB_070221_2,0.534716,0.565,0.462571,0.01527,447823.226,snicar
BB_070221_2,0.534716,0.575,0.493545,0.015188,447823.226,snicar
BB_070221_2,0.534716,0.585,0.505788,0.014878,447823.226,snicar
BB_070221_2,0.534716,0.595,0.515167,0.014105,447823.226,snicar
BB_070221_2,0.534716,0.605,0.524745,0.01458,447823.226,snicar
BB_070221_2,0.534716,0.615,0.516167,0.014156,447823.226,snicar
BB_070221_2,0.534716,0.625,0.492077,0.014035,447823.226,snicar
BB_070221_2,0.534716,0.635,0.492161,0.013934,447823.226,snicar
BB_070221_2,0.534716,0.645,0.484147,0.013401,447823.226,snicar
BB_070221_2,0.534716,0.655,0.472364,0.012757,447823.226,snicar
BB_070221_2,0.534716,0.665,0.425861,0.013333,447823.226,snicar
BB_070221_2,0.534716,0.675,0.416401,0.013084,447823.226,snicar
BB_070221_2,0.534716,0.685,0.432734,0.012032,447823.226,snicar
BB_070221_2,0.534716,0.695,0.605173,0.01162,447823.226,snicar
BB_070221_2,0.534716,0.705,0.756861,0.011774,447823.226,snicar
BB_070221_2,0.534716,0.715,0.810468,0.010541,447823.226,snicar
BB_070221_2,0.534716,0.725,0.855771,0.009135,447823.226,snicar
BB_070221_2,0.534716,0.735,0.902754,0.010325,447823.226,snicar
BB_070221_2,0.534716,0.745,0.942175,0.011193,447823.226,snicar
BB_070221_2,0.534716,0.755,0.937315,0.01078,447823.226,snicar
BB_070221_2,0.534716,0.765,0.931832,0.007335,447823.226,snicar
BB_070221_2,0.534716,0.775,0.925802,0.010517,447823.226,snicar
BB_070221_2,0.534716,0.785,0.920584,0.010064,447823.226,snicar
BB_070221_2,0.534716,0.795,0.916098,0.009627,447823.226,snicar
BB_070221_2,0.534716,0.805,0.913162,0.009443,447823.226,snicar
BB_070221_2,0.534716,0.815,0.912501,0.007849,447823.226,snicar
BB_070221_2,0.534716,0.825,0.911846,0.007817,447823.226,snicar
BB_070221_2,0.534716,0.835,0.911173,0.008296,447823.226,snicar
BB_070221_2,0.534716,0.845,0.90695,0.0087,447823.226,snicar
BB_070221_2,0.534716,0.855,0.898822,0.008318,447823.226,snicar
BB_070221_2,0.534716,0.865,0.890301,0.008484,447823.226,snicar
BB_070221_2,0.534716,0.875,0.879102,0.008438,447823.226,snicar
BB_070221_2,0.534716,0.885,0.868551,0.008212,447823.226,snicar
BB_070221_2,0.534716,0.895,0.862012,0.006831,447823.226,snicar
BB_070221_2,0.534716,0.905,0.858575,0.005883,447823.226,snicar
BB_070221_2,0.534716,0.915,0.855807,0.005364,447823.226,snicar
BB_070221_2,0.534716,0.925,0.850808,0.005787,447823.226,snicar
BB_070221_2,0.534716,0.935,0.846515,0.002001,447823.226,snicar
BB_070221_2,0.534716,0.945,0.841046,0.002568,447823.226,snicar
BB_070221_2,0.534716,0.955,0.82949,0.002586,447823.226,snicar
BB_070221_2,0.534716,0.965,0.813428,0.004163,447823.226,snicar
BB_070221_2,0.534716,0.975,0.797537,0.005189,447823.226,snicar
BB_070221_2,0.534716,0.985,0.782064,0.006031,447823.226,snicar
BB_070221_2,0.534716,0.995,0.765244,0.006458,447823.226,snicar
BB_070221_2,0.534716,1.005,0.74523,0.006286,447823.226,snicar
BB_070221_2,0.534716,1.015,0.728387,0.006194,447823.226,snicar
BB_070221_2,0.534716,1.025,0.721367,0.006061,447823.226,snicar
BB_070221_2,0.534716,1.035,0.720306,0.005941,447823.226,snicar
BB_070221_2,0.534716,1.045,0.725817,0.00581,447823.226,snicar
BB_070221_2,0.534716,1.055,0.736599,0.005676,447823.226,snicar
BB_070221_2,0.534716,1.065,0.746819,0.005523,447823.226,snicar
BB_070221_2,0.534716,1.075,0.75423,0.005346,447823.226,snicar
BB_070221_2,0.534716,1.085,0.757421,0.005032,447823.226,snicar
BB_070221_2,0.534716,1.095,0.759771,0.004578,447823.226,snicar
BB_070221_2,0.534716,1.105,0.759712,0.003696,447823.226,snicar
BB_070221_2,0.534716,1.115,0.756909,0.001775,447823.226,snicar
BB_070221_2,0.534716,1.125,0.750013,0.000814,447823.226,snicar
BB_070221_2,0.534716,1.135,0.738924,0.001362,447823.226,snicar
BB_070221_2,0.534716,1.145,0.732861,0.00159,447823.226,snicar
BB_070221_2,0.534716,1.155,0.715067,0.001693,447823.226,snicar
BB_070221_2,0.534716,1.165,0.685763,0.002935,447823.226,snicar
BB_070221_2,0.534716,1.175,0.657661,0.003511,447823.226,snicar
BB_070221_2,0.534716,1.185,0.631316,0.003394,447823.226,snicar
BB_070221_2,0.534716,1.195,0.608515,0.003726,447823.226,snicar
BB_070221_2,0.534716,1.205,0.57836,0.003583,447823.226,snicar
BB_070221_2,0.534716,1.215,0.547634,0.003736,447823.226,snicar
BB_070221_2,0.534716,1.225,0.527692,0.003883,447823.226,snicar
BB_070221_2,0.534716,1.235,0.514957,0.004024,447823.226,snicar
BB_070221_2,0.534716,1.245,0.505247,0.004011,447823.226,snicar
BB_070221_2,0.534716,1.255,0.500876,0.0039,447823.226,snicar
BB_070221_2,0.534716,1.265,0.498152,0.003475,447823.226,snicar
BB_070221_2,0.534716,1.275,0.499365,0.003633,447823.226,snicar
BB_070221_2,0.534716,1.285,0.502445,0.003587,447823.226,snicar
BB_070221_2,0.534716,1.295,0.504211,0.003366,447823.226,snicar
BB_070221_2,0.534716,1.305,0.505939,0.002852,447823.226,snicar
BB_070221_2,0.534716,1.315,0.507319,0.002575,447823.226,snicar
BB_070221_2,0.534716,1.325,0.507526,0.002095,447823.226,snicar
BB_070221_2,0.534716,1.335,0.50778,0.001327,447823.226,snicar
BB_070221_2,0.534716,1.345,0.503805,0.000642,447823.226,snicar
BB_070221_2,0.534716,1.355,0.50021,0.000018,447823.226,snicar
BB_070221_2,0.534716,1.365,0.495927,0.000002,447823.226,snicar
BB_070221_2,0.534716,1.375,0.487418,0.000017,447823.226,snicar
BB_070221_2,0.534716,1.385,0.473981,0.000014,447823.226,snicar
BB_070221_2,0.534716,1.395,0.45424,0.000058,447823.226,snicar
BB_070221_2,0.534716,1.405,0.389563,0.000013,447823.226,snicar
BB_070221_2,0.534716,1.415,0.297416,0.000051,447823.226,snicar
BB_070221_2,0.534716,1.425,0.213047,0.000149,447823.226,snicar
BB_070221_2,0.534716,1.435,0.153098,0.000186,447823.226,snicar
BB_070221_2,0.534716,1.445,0.114087,0.000412,447823.226,snicar
BB_070221_2,0.534716,1.455,0.082696,0.000794,447823.226,snicar
BB_070221_2,0.534716,1.465,0.06021,0.000623,447823.226,snicar
BB_070221_2,0.534716,1.475,0.045469,0.000665,447823.226,snicar
BB_070221_2,0.534716,1.485,0.037428,0.000798,447823.226,snicar
BB_070221_2,0.534716,1.495,0.034881,0.001506,447823.226,snicar
BB_070221_2,0.534716,1.505,0.036325,0.001824,447823.226,snicar
BB_070221_2,0.534716,1.515,0.038705,0.002071,447823.226,snicar
BB_070221_2,0.534716,1.525,0.041115,0.002273,447823.226,snicar
BB_070221_2,0.534716,1.535,0.044529,0.002335,447823.226,snicar
BB_070221_2,0.534716,1.545,0.048639,0.002343,447823.226,snicar
BB_070221_2,0.534716,1.555,0.053308,0.002324,447823.226,snicar
BB_070221_2,0.534716,1.565,0.058702,0.002279,447823.226,snicar
BB_070221_2,0.534716,1.575,0.065178,0.002103,447823.226,snicar
BB_070221_2,0.534716,1.585,0.072768,0.002175,447823.226,snicar
BB_070221_2,0.534716,1.595,0.078542,0.002157,447823.226,snicar
BB_070221_2,0.534716,1.605,0.084056,0.002012,447823.226,snicar
BB_070221_2,0.534716,1.615,0.089566,0.00204,447823.226,snicar
BB_070221_2,0.534716,1.625,0.09293,0.002077,447823.226,snicar
BB_070221_2,0.534716,1.635,0.096439,0.002021,447823.226,snicar
BB_070221_2,0.534716,1.645,0.100153,0.001948,447823.226,snicar
BB_070221_2,0.534716,1.655,0.104553,0.001932,447823.226,snicar
BB_070221_2,0.534716,1.665,0.10974,0.001898,447823.226,snicar
BB_070221_2,0.534716,1.675,0.115341,0.001853,447823.226,snicar
BB_070221_2,0.534716,1.685,0.120836,0.001804,447823.226,snicar
BB_070221_2,0.534716,1.695,0.126156,0.001747,447823.226,snicar
BB_070221_2,0.534716,1.705,0.131459,0.001673,447823.226,snicar
BB_070221_2,0.534716,1.715,0.136786,0.001656,447823.226,snicar
BB_070221_2,0.534716,1.725,0.14239,0.001521,447823.226,snicar
BB_070221_2,0.534716,1.735,0.147126,0.001411,447823.226,snicar
BB_070221_2,0.534716,1.745,0.150808,0.001332,447823.226,snicar
BB_070221_2,0.534716,1.755,0.154665,0.001316,447823.226,snicar
BB_070221_2,0.534716,1.765,0.157952,0.001078,447823.226,snicar
BB_070221_2,0.534716,1.775,0.160733,0.000919,447823.226,snicar
BB_070221_2,0.534716,1.785,0.163578,0.000635,447823.226,snicar
BB_070221_2,0.534716,1.795,0.166396,0.000432,447823.226,snicar
BB_070221_2,0.534716,1.805,0.169784,0.000126,447823.226,snicar
BB_070221_2,0.534716,1.815,0.173602,0.00005,447823.226,snicar
BB_070221_2,0.534716,1.825,0.177684,0.000013,447823.226,snicar
BB_070221_2,0.534716,1.835,0.179496,0.000015,447823.226,snicar
BB_070221_2,0.534716,1.845,0.177748,0.000001,447823.226,snicar
BB_070221_2,0.534716,1.855,0.172527,0.000003,447823.226,snicar
BB_070221_2,0.534716,1.865,0.158281,0.000001,447823.226,snicar
BB_070221_2,0.534716,1.875,0.133958,0.000002,447823.226,snicar
BB_070221_2,0.534716,1.885,0.109704,0.000018,447823.226,snicar
BB_070221_2,0.534716,1.895,0.084265,0.000103,447823.226,snicar
BB_070221_2,0.534716,1.905,0.062408,0.000005,447823.226,snicar
BB_070221_2,0.534716,1.915,0.042072,0.000012,447823.226,snicar
BB_070221_2,0.534716,1.925,0.030108,0.000006,447823.226,snicar
BB_070221_2,0.534716,1.935,0.021391,0.000038,447823.226,snicar
BB_070221_2,0.534716,1.945,0.016164,0.000076,447823.226,snicar
BB_070221_2,0.534716,1.955,0.012994,0.000129,447823.226,snicar
BB_070221_2,0.534716,1.965,0.011086,0.000225,447823.226,snicar
BB_070221_2,0.534716,1.975,0.010108,0.000462,447823.226,snicar
BB_070221_2,0.534716,1.985,0.009658,0.000603,447823.226,snicar
BB_070221_2,0.534716,1.995,0.009655,0.000566,447823.226,snicar
BB_070221_2,0.534716,2.005,0.009914,0.000254,447823.226,snicar
BB_070221_2,0.534716,2.015,0.010451,0.000292,447823.226,snicar
BB_070221_2,0.534716,2.025,0.0111,0.00057,447823.226,snicar
BB_070221_2,0.534716,2.035,0.011872,0.000768,447823.226,snicar
BB_070221_2,0.534716,2.045,0.012938,0.000749,447823.226,snicar
BB_070221_2,0.534716,2.055,0.014527,0.000538,447823.226,snicar
BB_070221_2,0.534716,2.065,0.016522,0.000556,447823.226,snicar
BB_070221_2,0.534716,2.075,0.019326,0.000657,447823.226,snicar
BB_070221_2,0.534716,2.085,0.022845,0.000755,447823.226,snicar
BB_070221_2,0.534716,2.095,0.027445,0.000756,447823.226,snicar
BB_070221_2,0.534716,2.105,0.033524,0.000782,447823.226,snicar
BB_070221_2,0.534716,2.115,0.039717,0.000762,447823.226,snicar
BB_070221_2,0.534716,2.125,0.047869,0.000768,447823.226,snicar
BB_070221_2,0.534716,2.135,0.056841,0.000774,447823.226,snicar
BB_070221_2,0.534716,2.145,0.066099,0.000772,447823.226,snicar
BB_070221_2,0.534716,2.155,0.075721,0.000713,447823.226,snicar
BB_070221_2,0.534716,2.165,0.085025,0.000681,447823.226,snicar
BB_070221_2,0.534716,2.175,0.094374,0.000698,447823.226,snicar
BB_070221_2,0.534716,2.185,0.103244,0.000659,447823.226,snicar
BB_070221_2,0.534716,2.195,0.111508,0.000671,447823.226,snicar
BB_070221_2,0.534716,2.205,0.118704,0.000656,447823.226,snicar
BB_070221_2,0.534716,2.215,0.126673,0.000669,447823.226,snicar
BB_070221_2,0.534716,2.225,0.133827,0.000671,447823.226,snicar
BB_070221_2,0.534716,2.235,0.139798,0.000668,447823.226,snicar
BB_070221_2,0.534716,2.245,0.143978,0.000657,447823.226,snicar
BB_070221_2,0.534716,2.255,0.143026,0.000646,447823.226,snicar
BB_070221_2,0.534716,2.265,0.140098,0.000636,447823.226,snicar
BB_070221_2,0.534716,2.275,0.133724,0.000627,447823.226,snicar
BB_070221_2,0.534716,2.285,0.125933,0.000617,447823.226,snicar
BB_070221_2,0.534716,2.295,0.116781,0.000605,447823.226,snicar
BB_070221_2,0.534716,2.305,0.106956,0.000588,447823.226,snicar
BB_070221_2,0.534716,2.315,0.097835,0.000561,447823.226,snicar
BB_070221_2,0.534716,2.325,0.089375,0.000503,447823.226,snicar
BB_070221_2,0.534716,2.335,0.082144,0.000507,447823.226,snicar
BB_070221_2,0.534716,2.345,0.075932,0.00044,447823.226,snicar
BB_070221_2,0.534716,2.355,0.071109,0.000434,447823.226,snicar
BB_070221_2,0.534716,2.365,0.067343,0.000422,447823.226,snicar
BB_070221_2,0.534716,2.375,0.064548,0.000335,447823.226,snicar
BB_070221_2,0.534716,2.385,0.062538,0.000286,447823.226,snicar
BB_070221_2,0.534716,2.395,0.060864,0.000345,447823.226,snicar
BB_070221_2,0.534716,2.405,0.0595,0.000308,447823.226,snicar
BB_070221_2,0.534716,2.415,0.058349,0.000194,447823.226,snicar
BB_070221_2,0.534716,2.425,0.05739,0.000288,447823.226,snicar
BB_070221_2,0.534716,2.435,0.05628,0.00022,447823.226,snicar
BB_070221_2,0.534716,2.445,0.055049,0.000233,447823.226,snicar
BB_070221_2,0.534716,2.455,0.053912,0.00014,447823.226,snicar
BB_070221_2,0.534716,2.465,0.052895,0.000207,447823.226,snicar
BB_070221_2,0.534716,2.475,0.051964,0.000099,447823.226,snicar
BB_070221_2,0.534716,2.485,0.051097,0.000072,447823.226,snicar
BB_070221_2,0.534716,2.495,0.050292,0.000039,447823.226,snicar
BB_070221_2,0.534716,2.505,0.049907,0.000028,447823.226,snicar
BB_070221_2,0.534716,2.515,0.049935,0.000012,447823.226,snicar
BB_070221_2,0.534716,2.525,0.050319,0.000005,447823.226,snicar
BB_070221_2,0.534716,2.535,0.051016,0,447823.226,snicar
BB_070221_2,0.534716,2.545,0.051702,0,447823.226,snicar
BB_070221_2,0.534716,2.555,0.052798,0,447823.226,snicar
BB_070221_2,0.534716,2.565,0.054287,0,447823.226,snicar
BB_070221_2,0.534716,2.575,0.055335,0,447823.226,snicar
BB_070221_2,0.534716,2.585,0.056008,0,447823.226,snicar
BB_070221_2,0.534716,2.595,0.05601,0,447823.226,snicar
